Timestamp,Flowrate (L/min),B2 - General - TGS2610 - V,B2 - General - TGS2611 - V,B2 - General - TGS2612 - V,B2 - General - MQ9_b - V,B2 - BME680 - temperature - °C,B2 - BME680 - temperature - V,B2 - BME680 - pressure - KPa,B2 - BME680 - pressure - V,B2 - BME680 - humidity - %,B2 - BME680 - humidity - V,B2 - BME680 - gas - Kohms,B2 - BME680 - gas - V,B2 - SGP41 - SRAW_VOC - raw,B2 - SGP41 - SRAW_NOx - raw,B1 - General - TGS2600 - V,B1 - General - TGS2602 - V,B1 - General - TGS2603 - V,B1 - General - MQ2 - V,B1 - Multichannel Gas Sensor - GM102B (NO2) - ppm,B1 - Multichannel Gas Sensor - GM102B (NO2) - V,B1 - Multichannel Gas Sensor - GM302B (C2H5CH) - ppm,B1 - Multichannel Gas Sensor - GM302B (C2H5CH) - V,B1 - Multichannel Gas Sensor - GM502B (VOC) - ppm,B1 - Multichannel Gas Sensor - GM502B (VOC) - V,B1 - Multichannel Gas Sensor - GM702B (CO) - ppm,B1 - Multichannel Gas Sensor - GM702B (CO) - V,B1 - SGP30 - tVOC - ppb,B1 - SGP30 - tVOC - V,B1 - SGP30 - CO2eq - ppm,B1 - SGP30 - CO2eq - V,B1 - BME688 - temperature - °C,B1 - BME688 - temperature - V,B1 - BME688 - pressure - KPa,B1 - BME688 - pressure - V,B1 - BME688 - humidity - %,B1 - BME688 - humidity - V,B1 - BME688 - gas - Kohms,B1 - BME688 - gas - V,B1 - Formaldehyde - hcho - ppb,B1 - Formaldehyde - hcho - V,B1 - Formaldehyde - humidity - %,B1 - Formaldehyde - humidity - V,B1 - Formaldehyde - temperature - °C,B1 - Formaldehyde - temperature - V
16-07-2025 12:49:12,2.0,1.97,0.18,0.46,0.19,23.84 °C,1.66,94.66 KPa,2.67,29.09 %,0.96,83.06 Kohms,0.17,31571,0,2.06,1.98,3.56,0.34,265 ppm,0.85,391 ppm,1.26,116 ppm,0.37,109 ppm,0.35,492 ppb,0.027,1186ppm,0.04,26.23 °C,1.74,94.68 KPa,2.67,36.51 %,1.19,12946.86 Kohms,27.19,25.60 ppb,0.082,25.41 %,0.82,25.33 °C,2.12
16-07-2025 12:49:17,2.0,1.92,0.18,0.46,0.18,23.84 °C,1.66,94.66 KPa,2.67,29.10 %,0.96,83.06 Kohms,0.17,31566,0,1.89,1.99,3.53,0.34,265 ppm,0.85,391 ppm,1.26,116 ppm,0.37,109 ppm,0.35,498 ppb,0.027,1172ppm,0.04,26.23 °C,1.74,94.68 KPa,2.67,36.50 %,1.19,12946.86 Kohms,27.19,25.40 ppb,0.082,25.40 %,0.82,25.32 °C,2.12
16-07-2025 12:49:22,2.0,1.85,0.18,0.45,0.18,23.84 °C,1.66,94.66 KPa,2.67,29.09 %,0.96,82.98 Kohms,0.17,31572,0,1.96,1.98,3.54,0.37,264 ppm,0.85,391 ppm,1.26,116 ppm,0.37,109 ppm,0.35,496 ppb,0.027,1191ppm,0.04,26.23 °C,1.74,94.68 KPa,2.67,36.50 %,1.19,12946.86 Kohms,27.19,25.40 ppb,0.082,25.40 %,0.82,25.32 °C,2.12
16-07-2025 12:49:27,2.0,1.69,0.18,0.45,0.18,23.84 °C,1.66,94.66 KPa,2.67,29.10 %,0.96,82.98 Kohms,0.17,31552,0,1.99,2.0,3.53,0.34,264 ppm,0.85,391 ppm,1.26,116 ppm,0.37,109 ppm,0.35,504 ppb,0.027,1189ppm,0.04,26.24 °C,1.74,94.68 KPa,2.67,36.50 %,1.19,12946.86 Kohms,27.19,25.40 ppb,0.082,25.39 %,0.82,25.32 °C,2.12
16-07-2025 12:49:32,2.0,1.57,0.19,0.46,0.18,23.84 °C,1.66,94.66 KPa,2.67,29.09 %,0.96,83.31 Kohms,0.17,31560,0,1.83,1.99,3.57,0.34,264 ppm,0.85,391 ppm,1.26,116 ppm,0.37,109 ppm,0.35,498 ppb,0.027,1156ppm,0.04,26.24 °C,1.74,94.68 KPa,2.67,36.50 %,1.19,12946.86 Kohms,27.19,25.40 ppb,0.082,25.41 %,0.82,25.34 °C,2.12
16-07-2025 12:49:37,2.0,1.39,0.18,0.46,0.18,23.83 °C,1.66,94.66 KPa,2.67,29.11 %,0.96,83.31 Kohms,0.17,31563,0,2.08,1.98,3.56,0.35,264 ppm,0.85,391 ppm,1.26,116 ppm,0.37,109 ppm,0.35,493 ppb,0.027,1168ppm,0.04,26.24 °C,1.74,94.68 KPa,2.67,36.51 %,1.19,12946.86 Kohms,27.19,25.40 ppb,0.082,25.39 %,0.82,25.33 °C,2.12
16-07-2025 12:49:42,2.0,1.29,0.18,0.46,0.18,23.84 °C,1.66,94.66 KPa,2.67,29.10 %,0.96,83.06 Kohms,0.17,31569,0,1.84,2.01,3.54,0.34,265 ppm,0.85,391 ppm,1.26,115 ppm,0.37,109 ppm,0.35,508 ppb,0.027,1164ppm,0.04,26.24 °C,1.74,94.68 KPa,2.67,36.49 %,1.19,12946.86 Kohms,27.19,25.40 ppb,0.082,25.40 %,0.82,25.31 °C,2.12
16-07-2025 12:49:47,2.0,1.18,0.18,0.46,0.18,23.84 °C,1.66,94.66 KPa,2.67,29.08 %,0.96,83.56 Kohms,0.18,31568,0,2.06,1.98,3.53,0.34,264 ppm,0.85,391 ppm,1.26,116 ppm,0.37,108 ppm,0.35,503 ppb,0.027,1177ppm,0.04,26.24 °C,1.74,94.68 KPa,2.67,36.49 %,1.19,12946.86 Kohms,27.19,25.20 ppb,0.082,25.40 %,0.82,25.33 °C,2.12
16-07-2025 12:49:52,2.0,1.23,0.18,0.46,0.18,23.84 °C,1.66,94.66 KPa,2.67,29.09 %,0.96,83.48 Kohms,0.18,31575,0,1.82,2.01,3.52,0.35,265 ppm,0.85,391 ppm,1.26,116 ppm,0.37,109 ppm,0.35,503 ppb,0.027,1181ppm,0.04,26.24 °C,1.74,94.68 KPa,2.67,36.48 %,1.19,12946.86 Kohms,27.19,25.20 ppb,0.082,25.39 %,0.82,25.32 °C,2.12
16-07-2025 12:49:57,2.0,1.43,0.18,0.45,0.18,23.84 °C,1.66,94.66 KPa,2.67,29.09 %,0.96,83.31 Kohms,0.17,31575,0,2.08,1.99,3.53,0.36,265 ppm,0.85,392 ppm,1.26,116 ppm,0.37,109 ppm,0.35,494 ppb,0.027,1166ppm,0.04,26.24 °C,1.74,94.68 KPa,2.67,36.49 %,1.19,12946.86 Kohms,27.19,25.20 ppb,0.082,25.40 %,0.82,25.32 °C,2.12
16-07-2025 12:50:02,2.0,1.73,0.18,0.46,0.18,23.84 °C,1.66,94.66 KPa,2.67,29.09 %,0.96,83.31 Kohms,0.17,31576,0,1.82,1.98,3.55,0.37,265 ppm,0.85,391 ppm,1.26,116 ppm,0.37,109 ppm,0.35,503 ppb,0.027,1154ppm,0.04,26.25 °C,1.74,94.68 KPa,2.67,36.49 %,1.19,12946.86 Kohms,27.19,25.20 ppb,0.082,25.40 %,0.82,25.33 °C,2.12
16-07-2025 12:50:07,2.0,1.93,0.18,0.46,0.18,23.84 °C,1.66,94.66 KPa,2.67,29.09 %,0.96,83.31 Kohms,0.17,31569,0,2.08,1.99,3.52,0.34,265 ppm,0.85,391 ppm,1.26,116 ppm,0.37,109 ppm,0.35,504 ppb,0.027,1179ppm,0.04,26.24 °C,1.74,94.68 KPa,2.67,36.48 %,1.19,12946.86 Kohms,27.19,25.20 ppb,0.082,25.40 %,0.82,25.33 °C,2.12
16-07-2025 12:50:12,2.0,2.0,0.18,0.45,0.18,23.84 °C,1.66,94.66 KPa,2.67,29.09 %,0.96,83.64 Kohms,0.18,31566,0,1.8,2.01,3.55,0.36,265 ppm,0.85,391 ppm,1.26,115 ppm,0.37,109 ppm,0.35,496 ppb,0.027,1184ppm,0.04,26.24 °C,1.74,94.68 KPa,2.67,36.47 %,1.19,12946.86 Kohms,27.19,25.20 ppb,0.082,25.40 %,0.82,25.33 °C,2.12
16-07-2025 12:50:17,2.0,1.83,0.18,0.46,0.18,23.83 °C,1.66,94.66 KPa,2.67,29.09 %,0.96,83.14 Kohms,0.17,31576,0,2.09,2.01,3.52,0.34,265 ppm,0.85,391 ppm,1.26,115 ppm,0.37,109 ppm,0.35,484 ppb,0.026,1176ppm,0.04,26.24 °C,1.74,94.68 KPa,2.67,36.48 %,1.19,12946.86 Kohms,27.19,25.20 ppb,0.082,25.40 %,0.82,25.31 °C,2.12
16-07-2025 12:50:22,2.0,1.52,0.18,0.46,0.19,23.84 °C,1.66,94.66 KPa,2.67,29.09 %,0.96,83.23 Kohms,0.17,31575,0,1.82,2.01,3.55,0.34,265 ppm,0.85,391 ppm,1.26,116 ppm,0.37,109 ppm,0.35,499 ppb,0.027,1167ppm,0.04,26.25 °C,1.74,94.68 KPa,2.67,36.47 %,1.19,12946.86 Kohms,27.19,25.20 ppb,0.082,25.40 %,0.82,25.31 °C,2.12
16-07-2025 12:50:28,2.0,1.25,0.19,0.45,0.18,23.84 °C,1.66,94.66 KPa,2.67,29.09 %,0.96,83.39 Kohms,0.18,31551,0,2.1,1.99,3.54,0.34,265 ppm,0.85,391 ppm,1.26,115 ppm,0.37,109 ppm,0.35,504 ppb,0.027,1180ppm,0.04,26.25 °C,1.74,94.68 KPa,2.67,36.47 %,1.19,12946.86 Kohms,27.19,25.20 ppb,0.082,25.40 %,0.82,25.33 °C,2.12
16-07-2025 12:50:33,2.0,1.16,0.18,0.46,0.19,23.83 °C,1.66,94.66 KPa,2.67,29.08 %,0.96,83.39 Kohms,0.18,31566,0,1.82,1.99,3.54,0.37,265 ppm,0.85,391 ppm,1.26,115 ppm,0.37,109 ppm,0.35,505 ppb,0.027,1170ppm,0.04,26.25 °C,1.74,94.68 KPa,2.67,36.49 %,1.19,12946.86 Kohms,27.19,25.20 ppb,0.082,25.40 %,0.82,25.32 °C,2.12
16-07-2025 12:50:38,2.0,1.31,0.19,0.46,0.19,23.84 °C,1.66,94.66 KPa,2.67,29.07 %,0.96,83.64 Kohms,0.18,31578,0,2.09,2.01,3.51,0.37,265 ppm,0.85,391 ppm,1.26,116 ppm,0.37,108 ppm,0.35,505 ppb,0.027,1171ppm,0.04,26.25 °C,1.74,94.68 KPa,2.67,36.47 %,1.19,12946.86 Kohms,27.19,25.20 ppb,0.082,25.40 %,0.82,25.33 °C,2.12
16-07-2025 12:50:43,2.0,1.64,0.17,0.45,0.19,23.83 °C,1.66,94.66 KPa,2.67,29.07 %,0.96,83.31 Kohms,0.17,31561,0,1.8,1.99,3.51,0.36,265 ppm,0.85,391 ppm,1.26,115 ppm,0.37,109 ppm,0.35,507 ppb,0.027,1160ppm,0.04,26.25 °C,1.74,94.68 KPa,2.67,36.46 %,1.19,12946.86 Kohms,27.19,25.20 ppb,0.082,25.39 %,0.82,25.32 °C,2.12
16-07-2025 12:50:48,2.0,1.85,0.17,0.45,0.18,23.84 °C,1.66,94.66 KPa,2.67,29.07 %,0.96,83.48 Kohms,0.18,31586,0,2.08,2.01,3.51,0.34,265 ppm,0.85,391 ppm,1.26,116 ppm,0.37,109 ppm,0.35,503 ppb,0.027,1167ppm,0.04,26.25 °C,1.74,94.68 KPa,2.67,36.47 %,1.19,12946.86 Kohms,27.19,25.20 ppb,0.082,25.39 %,0.82,25.33 °C,2.12
16-07-2025 12:50:53,2.0,1.97,0.18,0.46,0.18,23.84 °C,1.66,94.66 KPa,2.67,29.06 %,0.96,83.48 Kohms,0.18,31564,0,1.83,1.99,3.51,0.37,265 ppm,0.85,391 ppm,1.26,116 ppm,0.37,109 ppm,0.35,502 ppb,0.027,1155ppm,0.04,26.25 °C,1.74,94.68 KPa,2.67,36.45 %,1.19,12946.86 Kohms,27.19,25.20 ppb,0.082,25.39 %,0.82,25.33 °C,2.12
16-07-2025 12:50:58,2.0,1.97,0.18,0.46,0.18,23.84 °C,1.66,94.66 KPa,2.67,29.06 %,0.96,83.64 Kohms,0.18,31576,0,2.02,2.02,3.54,0.34,265 ppm,0.85,391 ppm,1.26,115 ppm,0.37,108 ppm,0.35,506 ppb,0.027,1180ppm,0.04,26.25 °C,1.74,94.68 KPa,2.67,36.46 %,1.19,12946.86 Kohms,27.19,25.20 ppb,0.082,25.38 %,0.82,25.32 °C,2.12
16-07-2025 12:51:03,2.0,1.99,0.18,0.46,0.18,23.83 °C,1.66,94.66 KPa,2.67,29.07 %,0.96,83.81 Kohms,0.18,31611,0,1.83,1.99,3.54,0.33,265 ppm,0.85,391 ppm,1.26,115 ppm,0.37,109 ppm,0.35,498 ppb,0.027,1138ppm,0.04,26.25 °C,1.74,94.68 KPa,2.67,36.47 %,1.19,12946.86 Kohms,27.19,25.20 ppb,0.082,25.38 %,0.82,25.32 °C,2.12
16-07-2025 12:51:08,2.0,1.57,0.18,0.45,0.18,23.83 °C,1.66,94.66 KPa,2.67,29.07 %,0.96,84.06 Kohms,0.18,31561,0,2.09,1.99,3.51,0.37,265 ppm,0.85,391 ppm,1.26,115 ppm,0.37,109 ppm,0.35,488 ppb,0.026,1163ppm,0.04,26.26 °C,1.74,94.68 KPa,2.67,36.45 %,1.19,12946.86 Kohms,27.19,25.20 ppb,0.082,25.37 %,0.82,25.32 °C,2.12
16-07-2025 12:51:13,2.0,1.18,0.19,0.46,0.19,23.83 °C,1.66,94.66 KPa,2.67,29.06 %,0.96,83.98 Kohms,0.18,31574,0,1.86,2.01,3.54,0.35,264 ppm,0.85,391 ppm,1.26,116 ppm,0.37,109 ppm,0.35,501 ppb,0.027,1166ppm,0.04,26.25 °C,1.74,94.68 KPa,2.67,36.45 %,1.19,12946.86 Kohms,27.19,25.00 ppb,0.082,25.38 %,0.82,25.32 °C,2.12
16-07-2025 12:51:18,2.0,1.25,0.17,0.45,0.18,23.83 °C,1.66,94.66 KPa,2.67,29.04 %,0.96,84.06 Kohms,0.18,31598,0,1.91,2.01,3.54,0.34,265 ppm,0.85,391 ppm,1.26,115 ppm,0.37,108 ppm,0.35,496 ppb,0.027,1165ppm,0.04,26.26 °C,1.74,94.68 KPa,2.67,36.44 %,1.19,12946.86 Kohms,27.19,25.00 ppb,0.082,25.38 %,0.82,25.32 °C,2.12
16-07-2025 13:15:23,1.0,2.03,0.18,0.45,0.18,23.74 °C,1.66,94.66 KPa,2.67,29.32 %,0.96,0.00 Kohms,0.00,31390,0,2.01,2.02,3.54,0.38,266 ppm,0.86,403 ppm,1.30,121 ppm,0.39,107 ppm,0.35,523 ppb,0.028,1145ppm,0.04,26.22 °C,1.74,94.67 KPa,2.67,36.59 %,1.19,12946.86 Kohms,27.19,33.20 ppb,0.108,25.42 %,0.82,25.36 °C,2.12
16-07-2025 13:15:28,1.0,2.04,0.18,0.45,0.18,23.74 °C,1.66,94.66 KPa,2.67,29.34 %,0.96,77.38 Kohms,0.16,31418,0,1.9,2.0,3.54,0.35,267 ppm,0.86,402 ppm,1.30,121 ppm,0.39,107 ppm,0.35,518 ppb,0.028,1154ppm,0.04,26.22 °C,1.74,94.67 KPa,2.67,36.57 %,1.19,12946.86 Kohms,27.19,33.40 ppb,0.108,25.42 %,0.82,25.37 °C,2.12
16-07-2025 13:15:33,1.0,1.48,0.19,0.45,0.19,23.75 °C,1.66,94.66 KPa,2.67,29.35 %,0.96,75.36 Kohms,0.16,31429,0,2.03,2.0,3.54,0.34,266 ppm,0.86,403 ppm,1.30,121 ppm,0.39,107 ppm,0.35,528 ppb,0.029,1156ppm,0.04,26.23 °C,1.74,94.67 KPa,2.67,36.58 %,1.19,12946.86 Kohms,27.19,33.40 ppb,0.108,25.40 %,0.82,25.36 °C,2.12
16-07-2025 13:15:38,1.0,1.2,0.18,0.46,0.18,23.77 °C,1.66,94.66 KPa,2.67,29.37 %,0.96,76.60 Kohms,0.16,31465,0,1.88,2.0,3.52,0.34,265 ppm,0.85,402 ppm,1.30,121 ppm,0.39,107 ppm,0.35,521 ppb,0.028,1165ppm,0.04,26.22 °C,1.74,94.67 KPa,2.67,36.57 %,1.19,12946.86 Kohms,27.19,33.00 ppb,0.108,25.40 %,0.82,25.36 °C,2.12
16-07-2025 13:15:43,1.0,1.41,0.18,0.46,0.18,23.77 °C,1.66,94.66 KPa,2.67,29.37 %,0.96,77.67 Kohms,0.16,31469,0,2.02,2.01,3.54,0.37,266 ppm,0.86,402 ppm,1.30,122 ppm,0.39,107 ppm,0.35,526 ppb,0.028,1159ppm,0.04,26.22 °C,1.74,94.67 KPa,2.67,36.58 %,1.19,12946.86 Kohms,27.19,32.80 ppb,0.105,25.41 %,0.82,25.36 °C,2.12
16-07-2025 13:15:48,1.0,1.82,0.19,0.45,0.19,23.77 °C,1.66,94.66 KPa,2.67,29.37 %,0.96,78.25 Kohms,0.16,31460,0,1.93,2.0,3.51,0.35,266 ppm,0.86,402 ppm,1.30,121 ppm,0.39,108 ppm,0.35,529 ppb,0.029,1171ppm,0.04,26.22 °C,1.74,94.67 KPa,2.67,36.58 %,1.19,12946.86 Kohms,27.19,32.60 ppb,0.105,25.39 %,0.82,25.36 °C,2.12
16-07-2025 13:15:53,1.0,2.01,0.18,0.46,0.19,23.78 °C,1.66,94.66 KPa,2.67,29.36 %,0.96,78.69 Kohms,0.17,31456,0,1.99,2.0,3.52,0.34,266 ppm,0.86,402 ppm,1.30,121 ppm,0.39,107 ppm,0.35,523 ppb,0.028,1157ppm,0.04,26.22 °C,1.74,94.67 KPa,2.67,36.59 %,1.19,12946.86 Kohms,27.19,32.60 ppb,0.105,25.40 %,0.82,25.35 °C,2.12
16-07-2025 13:15:58,1.0,1.95,0.18,0.46,0.19,23.78 °C,1.66,94.66 KPa,2.67,29.37 %,0.96,79.36 Kohms,0.17,31477,0,2.06,2.02,3.54,0.37,266 ppm,0.86,402 ppm,1.30,122 ppm,0.39,106 ppm,0.34,525 ppb,0.028,1153ppm,0.04,26.23 °C,1.74,94.67 KPa,2.67,36.58 %,1.19,12946.86 Kohms,27.19,32.60 ppb,0.105,25.40 %,0.82,25.35 °C,2.12
16-07-2025 13:16:03,1.0,1.59,0.18,0.45,0.19,23.78 °C,1.66,94.66 KPa,2.67,29.35 %,0.96,79.44 Kohms,0.17,31471,0,1.8,2.01,3.52,0.35,266 ppm,0.86,403 ppm,1.30,121 ppm,0.39,107 ppm,0.35,523 ppb,0.028,1148ppm,0.04,26.23 °C,1.74,94.67 KPa,2.67,36.59 %,1.19,12946.86 Kohms,27.19,32.80 ppb,0.105,25.41 %,0.82,25.37 °C,2.12
16-07-2025 13:16:08,1.0,1.27,0.19,0.45,0.18,23.79 °C,1.66,94.66 KPa,2.67,29.32 %,0.96,79.66 Kohms,0.17,31481,0,2.09,2.02,3.52,0.34,266 ppm,0.86,402 ppm,1.30,121 ppm,0.39,107 ppm,0.35,516 ppb,0.028,1167ppm,0.04,26.23 °C,1.74,94.67 KPa,2.67,36.58 %,1.19,12946.86 Kohms,27.19,33.00 ppb,0.108,25.40 %,0.82,25.36 °C,2.12
16-07-2025 13:16:13,1.0,1.17,0.19,0.45,0.18,23.78 °C,1.66,94.66 KPa,2.67,29.31 %,0.96,80.20 Kohms,0.17,31488,0,1.8,1.99,3.55,0.34,266 ppm,0.86,402 ppm,1.30,122 ppm,0.39,106 ppm,0.34,519 ppb,0.028,1160ppm,0.04,26.22 °C,1.74,94.67 KPa,2.67,36.56 %,1.19,12946.86 Kohms,27.19,33.20 ppb,0.108,25.42 %,0.82,25.36 °C,2.12
16-07-2025 13:16:18,1.0,1.25,0.17,0.45,0.19,23.78 °C,1.66,94.66 KPa,2.67,29.31 %,0.96,80.04 Kohms,0.17,31498,0,2.04,1.99,3.55,0.38,266 ppm,0.86,403 ppm,1.30,121 ppm,0.39,107 ppm,0.35,523 ppb,0.028,1167ppm,0.04,26.22 °C,1.74,94.67 KPa,2.67,36.58 %,1.19,12946.86 Kohms,27.19,33.20 ppb,0.108,25.40 %,0.82,25.36 °C,2.12
16-07-2025 13:16:23,1.0,1.46,0.18,0.45,0.17,23.78 °C,1.66,94.66 KPa,2.67,29.31 %,0.96,80.43 Kohms,0.17,31488,0,1.86,2.01,3.52,0.36,266 ppm,0.86,402 ppm,1.30,121 ppm,0.39,107 ppm,0.35,525 ppb,0.028,1172ppm,0.04,26.22 °C,1.74,94.67 KPa,2.67,36.56 %,1.19,12946.86 Kohms,27.19,33.00 ppb,0.108,25.39 %,0.82,25.36 °C,2.12
16-07-2025 13:16:28,1.0,1.8,0.18,0.45,0.18,23.78 °C,1.66,94.65 KPa,2.67,29.32 %,0.96,80.43 Kohms,0.17,31492,0,2.04,1.99,3.54,0.37,266 ppm,0.86,402 ppm,1.30,121 ppm,0.39,107 ppm,0.35,510 ppb,0.028,1154ppm,0.04,26.23 °C,1.74,94.67 KPa,2.67,36.58 %,1.19,12946.86 Kohms,27.19,32.80 ppb,0.105,25.40 %,0.82,25.37 °C,2.12
16-07-2025 13:16:33,1.0,1.99,0.18,0.46,0.18,23.79 °C,1.66,94.65 KPa,2.67,29.33 %,0.96,80.90 Kohms,0.17,31491,0,1.87,2.0,3.56,0.38,266 ppm,0.86,402 ppm,1.30,121 ppm,0.39,107 ppm,0.35,519 ppb,0.028,1151ppm,0.04,26.23 °C,1.74,94.67 KPa,2.67,36.56 %,1.19,12946.86 Kohms,27.19,33.00 ppb,0.108,25.41 %,0.82,25.36 °C,2.12
16-07-2025 13:16:38,1.0,1.95,0.19,0.45,0.18,23.78 °C,1.66,94.66 KPa,2.67,29.34 %,0.96,80.43 Kohms,0.17,31485,0,1.91,1.99,3.56,0.37,266 ppm,0.86,402 ppm,1.30,121 ppm,0.39,108 ppm,0.35,519 ppb,0.028,1166ppm,0.04,26.23 °C,1.74,94.67 KPa,2.67,36.58 %,1.19,12946.86 Kohms,27.19,33.00 ppb,0.108,25.40 %,0.82,25.36 °C,2.12
16-07-2025 13:16:43,1.0,1.57,0.18,0.45,0.18,23.79 °C,1.66,94.66 KPa,2.67,29.36 %,0.96,80.82 Kohms,0.17,31472,0,1.99,2.02,3.56,0.35,266 ppm,0.86,402 ppm,1.30,121 ppm,0.39,107 ppm,0.35,520 ppb,0.028,1157ppm,0.04,26.22 °C,1.74,94.67 KPa,2.67,36.56 %,1.19,12946.86 Kohms,27.19,33.00 ppb,0.108,25.40 %,0.82,25.34 °C,2.12
16-07-2025 13:16:48,1.0,1.24,0.19,0.46,0.19,23.79 °C,1.66,94.66 KPa,2.67,29.36 %,0.96,80.74 Kohms,0.17,31472,0,1.85,1.99,3.56,0.38,266 ppm,0.86,402 ppm,1.30,121 ppm,0.39,107 ppm,0.35,516 ppb,0.028,1154ppm,0.04,26.23 °C,1.74,94.67 KPa,2.67,36.56 %,1.19,12946.86 Kohms,27.19,33.00 ppb,0.108,25.39 %,0.82,25.37 °C,2.12
16-07-2025 13:16:53,1.0,1.19,0.18,0.45,0.19,23.79 °C,1.66,94.66 KPa,2.67,29.36 %,0.96,80.90 Kohms,0.17,31480,0,2.09,2.0,3.56,0.35,266 ppm,0.86,402 ppm,1.30,121 ppm,0.39,107 ppm,0.35,520 ppb,0.028,1154ppm,0.04,26.23 °C,1.74,94.67 KPa,2.67,36.58 %,1.19,12946.86 Kohms,27.19,33.00 ppb,0.108,25.41 %,0.82,25.36 °C,2.12
16-07-2025 13:16:58,1.0,1.53,0.18,0.45,0.18,23.79 °C,1.66,94.66 KPa,2.67,29.35 %,0.96,80.90 Kohms,0.17,31477,0,1.84,1.99,3.56,0.37,266 ppm,0.86,402 ppm,1.30,121 ppm,0.39,108 ppm,0.35,520 ppb,0.028,1162ppm,0.04,26.23 °C,1.74,94.67 KPa,2.67,36.58 %,1.19,12946.86 Kohms,27.19,33.00 ppb,0.108,25.39 %,0.82,25.34 °C,2.12
16-07-2025 13:17:03,1.0,1.9,0.18,0.45,0.18,23.79 °C,1.66,94.65 KPa,2.67,29.35 %,0.96,81.05 Kohms,0.17,31469,0,2.07,2.02,3.53,0.35,266 ppm,0.86,402 ppm,1.30,121 ppm,0.39,108 ppm,0.35,518 ppb,0.028,1157ppm,0.04,26.23 °C,1.74,94.67 KPa,2.67,36.57 %,1.19,12946.86 Kohms,27.19,33.00 ppb,0.108,25.41 %,0.82,25.36 °C,2.12
16-07-2025 13:17:08,1.0,2.01,0.19,0.45,0.18,23.79 °C,1.66,94.66 KPa,2.67,29.34 %,0.96,81.13 Kohms,0.17,31481,0,1.92,2.01,3.56,0.36,266 ppm,0.86,402 ppm,1.30,121 ppm,0.39,108 ppm,0.35,523 ppb,0.028,1148ppm,0.04,26.23 °C,1.74,94.67 KPa,2.67,36.57 %,1.19,12946.86 Kohms,27.19,33.20 ppb,0.108,25.39 %,0.82,25.36 °C,2.12
16-07-2025 13:17:13,1.0,1.72,0.18,0.45,0.18,23.79 °C,1.66,94.66 KPa,2.67,29.34 %,0.96,81.53 Kohms,0.17,31487,0,1.88,2.02,3.56,0.37,267 ppm,0.86,403 ppm,1.30,122 ppm,0.39,108 ppm,0.35,518 ppb,0.028,1175ppm,0.04,26.23 °C,1.74,94.67 KPa,2.67,36.56 %,1.19,12946.86 Kohms,27.19,33.20 ppb,0.108,25.40 %,0.82,25.36 °C,2.12
16-07-2025 13:17:18,1.0,1.35,0.19,0.46,0.19,23.79 °C,1.66,94.65 KPa,2.67,29.34 %,0.96,81.05 Kohms,0.17,31485,0,2.08,2.01,3.53,0.37,266 ppm,0.86,402 ppm,1.30,121 ppm,0.39,108 ppm,0.35,518 ppb,0.028,1178ppm,0.04,26.23 °C,1.74,94.67 KPa,2.67,36.56 %,1.19,12946.86 Kohms,27.19,33.20 ppb,0.108,25.41 %,0.82,25.36 °C,2.12
16-07-2025 13:17:23,1.0,1.17,0.18,0.46,0.19,23.79 °C,1.66,94.65 KPa,2.67,29.33 %,0.96,81.13 Kohms,0.17,31493,0,1.8,2.01,3.53,0.34,267 ppm,0.86,402 ppm,1.30,121 ppm,0.39,108 ppm,0.35,525 ppb,0.028,1155ppm,0.04,26.22 °C,1.74,94.67 KPa,2.67,36.57 %,1.19,12946.86 Kohms,27.19,33.40 ppb,0.108,25.40 %,0.82,25.35 °C,2.12
16-07-2025 13:17:28,1.0,1.24,0.18,0.46,0.19,23.78 °C,1.66,94.65 KPa,2.67,29.36 %,0.96,81.45 Kohms,0.17,31487,0,2.09,2.0,3.53,0.34,266 ppm,0.86,402 ppm,1.30,121 ppm,0.39,107 ppm,0.35,524 ppb,0.028,1150ppm,0.04,26.23 °C,1.74,94.67 KPa,2.67,36.56 %,1.19,12946.86 Kohms,27.19,33.20 ppb,0.108,25.40 %,0.82,25.35 °C,2.12
16-07-2025 13:17:33,1.0,1.69,0.19,0.45,0.18,23.79 °C,1.66,94.66 KPa,2.67,29.37 %,0.96,80.90 Kohms,0.17,31472,0,1.84,2.02,3.54,0.37,266 ppm,0.86,402 ppm,1.30,121 ppm,0.39,107 ppm,0.35,514 ppb,0.028,1162ppm,0.04,26.23 °C,1.74,94.67 KPa,2.67,36.56 %,1.19,12946.86 Kohms,27.19,33.00 ppb,0.108,25.40 %,0.82,25.35 °C,2.12
16-07-2025 13:17:38,1.0,1.98,0.19,0.46,0.19,23.79 °C,1.66,94.66 KPa,2.67,29.37 %,0.96,81.13 Kohms,0.17,31483,0,2.01,2.02,3.53,0.34,266 ppm,0.86,402 ppm,1.30,121 ppm,0.39,108 ppm,0.35,513 ppb,0.028,1165ppm,0.04,26.23 °C,1.74,94.67 KPa,2.67,36.56 %,1.19,12946.86 Kohms,27.19,33.00 ppb,0.108,25.41 %,0.82,25.36 °C,2.12
