Timestamp,Flowrate (L/min),B1 - General - TGS2600 - V,B1 - General - TGS2602 - V,B1 - General - TGS2603 - V,B1 - General - MQ2 - V,B1 - Multichannel Gas Sensor - GM102B (NO2) - ppm,B1 - Multichannel Gas Sensor - GM102B (NO2) - V,B1 - Multichannel Gas Sensor - GM302B (C2H5CH) - ppm,B1 - Multichannel Gas Sensor - GM302B (C2H5CH) - V,B1 - Multichannel Gas Sensor - GM502B (VOC) - ppm,B1 - Multichannel Gas Sensor - GM502B (VOC) - V,B1 - Multichannel Gas Sensor - GM702B (CO) - ppm,B1 - Multichannel Gas Sensor - GM702B (CO) - V,B1 - SGP30 - tVOC - ppb,B1 - SGP30 - tVOC - V,B1 - SGP30 - CO2eq - ppm,B1 - SGP30 - CO2eq - V,B1 - BME688 - temperature - °C,B1 - BME688 - temperature - V,B1 - BME688 - pressure - KPa,B1 - BME688 - pressure - V,B1 - BME688 - humidity - %,B1 - BME688 - humidity - V,B1 - BME688 - gas - Kohms,B1 - BME688 - gas - V,B1 - Formaldehyde - hcho - ppb,B1 - Formaldehyde - hcho - V,B1 - Formaldehyde - humidity - %,B1 - Formaldehyde - humidity - V,B1 - Formaldehyde - temperature - °C,B1 - Formaldehyde - temperature - V,B2 - General - TGS2610 - V,B2 - General - TGS2611 - V,B2 - General - TGS2612 - V,B2 - General - MQ9_b - V,B2 - BME680 - temperature - °C,B2 - BME680 - temperature - V,B2 - BME680 - pressure - KPa,B2 - BME680 - pressure - V,B2 - BME680 - humidity - %,B2 - BME680 - humidity - V,B2 - BME680 - gas - Kohms,B2 - BME680 - gas - V,B2 - SGP41 - SRAW_VOC - raw,B2 - SGP41 - SRAW_NOx - raw
17-07-2025 11:31:56,1.0,2.06,2.03,3.04,0.39,239 ppm,0.77,441 ppm,1.42,129 ppm,0.42,94 ppm,0.30,9 ppb,0.000,400ppm,0.00,26.08 °C,1.74,94.73 KPa,2.67,40.72 %,1.32,12946.86 Kohms,27.19,37.40 ppb,0.122,28.32 %,0.92,25.63 °C,2.12,1.72,0.17,0.46,0.18,24.33 °C,1.69,94.71 KPa,2.67,32.26 %,1.06,67.04 Kohms,0.14,30280,0
17-07-2025 11:32:01,1.0,1.82,2.03,3.05,0.39,240 ppm,0.77,441 ppm,1.42,129 ppm,0.42,94 ppm,0.30,12 ppb,0.000,400ppm,0.00,26.09 °C,1.74,94.73 KPa,2.67,40.71 %,1.32,12946.86 Kohms,27.19,37.60 ppb,0.122,28.31 %,0.92,25.64 °C,2.12,1.95,0.18,0.46,0.18,24.33 °C,1.69,94.71 KPa,2.67,32.28 %,1.06,66.98 Kohms,0.14,30281,0
17-07-2025 11:32:06,1.0,1.97,2.02,3.05,0.37,239 ppm,0.77,441 ppm,1.42,129 ppm,0.42,94 ppm,0.30,21 ppb,0.001,400ppm,0.00,26.09 °C,1.74,94.73 KPa,2.67,40.71 %,1.32,12946.86 Kohms,27.19,37.60 ppb,0.122,28.31 %,0.92,25.64 °C,2.12,1.53,0.18,0.46,0.18,24.33 °C,1.69,94.71 KPa,2.67,32.27 %,1.06,67.09 Kohms,0.14,30285,0
17-07-2025 11:32:11,1.0,2.02,2.02,3.04,0.39,239 ppm,0.77,442 ppm,1.43,129 ppm,0.42,93 ppm,0.30,18 ppb,0.000,400ppm,0.00,26.10 °C,1.74,94.73 KPa,2.67,40.69 %,1.32,12946.86 Kohms,27.19,37.60 ppb,0.122,28.31 %,0.92,25.62 °C,2.12,1.22,0.18,0.46,0.18,24.34 °C,1.69,94.71 KPa,2.67,32.28 %,1.06,67.04 Kohms,0.14,30281,0
17-07-2025 11:32:16,1.0,1.77,1.99,3.04,0.36,239 ppm,0.77,441 ppm,1.42,129 ppm,0.42,94 ppm,0.30,14 ppb,0.000,400ppm,0.00,26.09 °C,1.74,94.73 KPa,2.67,40.72 %,1.32,12946.86 Kohms,27.19,37.60 ppb,0.122,28.31 %,0.92,25.60 °C,2.12,1.22,0.18,0.47,0.19,24.33 °C,1.69,94.71 KPa,2.67,32.29 %,1.06,66.98 Kohms,0.14,30288,0
17-07-2025 11:32:21,1.0,2.07,2.02,3.06,0.38,239 ppm,0.77,441 ppm,1.42,129 ppm,0.42,94 ppm,0.30,18 ppb,0.000,400ppm,0.00,26.09 °C,1.74,94.73 KPa,2.67,40.69 %,1.32,12946.86 Kohms,27.19,37.60 ppb,0.122,28.31 %,0.92,25.64 °C,2.12,1.53,0.18,0.46,0.18,24.34 °C,1.69,94.71 KPa,2.67,32.32 %,1.06,67.09 Kohms,0.14,30268,0
17-07-2025 11:32:26,1.0,1.8,2.0,3.04,0.39,239 ppm,0.77,441 ppm,1.42,129 ppm,0.42,94 ppm,0.30,14 ppb,0.000,400ppm,0.00,26.10 °C,1.74,94.73 KPa,2.67,40.71 %,1.32,12946.86 Kohms,27.19,37.60 ppb,0.122,28.32 %,0.92,25.62 °C,2.12,1.78,0.18,0.46,0.18,24.34 °C,1.69,94.71 KPa,2.67,32.32 %,1.06,66.98 Kohms,0.14,30299,0
17-07-2025 11:32:31,1.0,1.91,2.02,3.07,0.38,239 ppm,0.77,441 ppm,1.42,129 ppm,0.42,93 ppm,0.30,18 ppb,0.000,400ppm,0.00,26.09 °C,1.74,94.73 KPa,2.67,40.72 %,1.32,12946.86 Kohms,27.19,37.60 ppb,0.122,28.31 %,0.92,25.65 °C,2.12,1.95,0.18,0.46,0.19,24.34 °C,1.69,94.71 KPa,2.67,32.34 %,1.06,66.93 Kohms,0.14,30277,0
17-07-2025 11:32:36,1.0,2.08,2.0,3.07,0.35,239 ppm,0.77,441 ppm,1.42,129 ppm,0.42,94 ppm,0.30,16 ppb,0.000,400ppm,0.00,26.09 °C,1.74,94.73 KPa,2.67,40.71 %,1.32,12946.86 Kohms,27.19,37.60 ppb,0.122,28.31 %,0.92,25.63 °C,2.12,1.77,0.18,0.46,0.18,24.34 °C,1.69,94.71 KPa,2.67,32.37 %,1.06,66.88 Kohms,0.14,30279,0
17-07-2025 11:32:41,1.0,1.77,2.0,3.08,0.37,239 ppm,0.77,441 ppm,1.42,129 ppm,0.42,94 ppm,0.30,14 ppb,0.000,400ppm,0.00,26.10 °C,1.74,94.73 KPa,2.67,40.69 %,1.32,12946.86 Kohms,27.19,37.60 ppb,0.122,28.32 %,0.92,25.61 °C,2.12,1.39,0.18,0.46,0.18,24.34 °C,1.69,94.71 KPa,2.67,32.40 %,1.06,66.88 Kohms,0.14,30278,0
17-07-2025 11:32:46,1.0,2.11,2.0,3.04,0.39,239 ppm,0.77,441 ppm,1.42,128 ppm,0.41,94 ppm,0.30,20 ppb,0.001,400ppm,0.00,26.10 °C,1.74,94.73 KPa,2.67,40.70 %,1.32,12946.86 Kohms,27.19,37.80 ppb,0.122,28.32 %,0.92,25.64 °C,2.12,1.22,0.18,0.47,0.19,24.34 °C,1.69,94.71 KPa,2.67,32.41 %,1.06,66.82 Kohms,0.14,30281,0
17-07-2025 11:32:51,1.0,1.81,2.0,3.07,0.38,239 ppm,0.77,441 ppm,1.42,129 ppm,0.42,93 ppm,0.30,16 ppb,0.000,400ppm,0.00,26.10 °C,1.74,94.73 KPa,2.67,40.72 %,1.32,12946.86 Kohms,27.19,37.80 ppb,0.122,28.31 %,0.92,25.64 °C,2.12,1.2,0.18,0.46,0.18,24.34 °C,1.69,94.71 KPa,2.67,32.38 %,1.06,66.93 Kohms,0.14,30273,0
17-07-2025 11:32:56,1.0,2.06,2.03,3.05,0.37,240 ppm,0.77,442 ppm,1.43,129 ppm,0.42,93 ppm,0.30,20 ppb,0.001,400ppm,0.00,26.10 °C,1.74,94.73 KPa,2.67,40.71 %,1.32,12946.86 Kohms,27.19,38.00 ppb,0.125,28.32 %,0.92,25.64 °C,2.12,1.41,0.19,0.46,0.18,24.34 °C,1.69,94.71 KPa,2.67,32.36 %,1.06,67.20 Kohms,0.14,30277,0
17-07-2025 11:33:01,1.0,1.81,2.02,3.05,0.37,239 ppm,0.77,441 ppm,1.42,129 ppm,0.42,93 ppm,0.30,22 ppb,0.001,400ppm,0.00,26.10 °C,1.74,94.73 KPa,2.67,40.70 %,1.32,12946.86 Kohms,27.19,38.00 ppb,0.125,28.32 %,0.92,25.64 °C,2.12,1.8,0.18,0.47,0.18,24.34 °C,1.69,94.71 KPa,2.67,32.28 %,1.06,67.20 Kohms,0.14,30278,0
17-07-2025 11:33:06,1.0,2.1,2.01,3.07,0.39,239 ppm,0.77,441 ppm,1.42,129 ppm,0.42,93 ppm,0.30,18 ppb,0.000,400ppm,0.00,26.10 °C,1.74,94.73 KPa,2.67,40.71 %,1.32,12946.86 Kohms,27.19,38.00 ppb,0.125,28.34 %,0.92,25.64 °C,2.12,1.96,0.19,0.46,0.18,24.34 °C,1.69,94.71 KPa,2.67,32.25 %,1.06,67.25 Kohms,0.14,30276,0
17-07-2025 11:33:11,1.0,1.82,2.01,3.04,0.36,239 ppm,0.77,441 ppm,1.42,129 ppm,0.42,93 ppm,0.30,17 ppb,0.000,400ppm,0.00,26.09 °C,1.74,94.73 KPa,2.67,40.71 %,1.32,12946.86 Kohms,27.19,38.20 ppb,0.125,28.33 %,0.92,25.61 °C,2.12,1.48,0.18,0.46,0.18,24.34 °C,1.69,94.71 KPa,2.67,32.27 %,1.06,67.04 Kohms,0.14,30288,0
17-07-2025 11:33:16,1.0,1.94,2.02,3.05,0.36,240 ppm,0.77,441 ppm,1.42,129 ppm,0.42,94 ppm,0.30,18 ppb,0.000,400ppm,0.00,26.10 °C,1.74,94.73 KPa,2.67,40.71 %,1.32,12946.86 Kohms,27.19,38.20 ppb,0.125,28.33 %,0.92,25.63 °C,2.12,1.15,0.19,0.46,0.18,24.34 °C,1.69,94.71 KPa,2.67,32.26 %,1.06,67.20 Kohms,0.14,30256,0
17-07-2025 11:33:21,1.0,2.03,2.0,3.04,0.37,240 ppm,0.77,441 ppm,1.42,129 ppm,0.42,93 ppm,0.30,20 ppb,0.001,400ppm,0.00,26.10 °C,1.74,94.73 KPa,2.67,40.71 %,1.32,12946.86 Kohms,27.19,38.20 ppb,0.125,28.32 %,0.92,25.65 °C,2.12,1.48,0.18,0.47,0.18,24.34 °C,1.69,94.71 KPa,2.67,32.27 %,1.06,67.04 Kohms,0.14,30271,0
17-07-2025 11:33:26,1.0,1.83,2.0,3.05,0.36,239 ppm,0.77,441 ppm,1.42,129 ppm,0.42,93 ppm,0.30,16 ppb,0.000,400ppm,0.00,26.10 °C,1.74,94.73 KPa,2.67,40.71 %,1.32,12946.86 Kohms,27.19,38.20 ppb,0.125,28.34 %,0.92,25.64 °C,2.12,1.87,0.19,0.46,0.18,24.35 °C,1.69,94.71 KPa,2.67,32.29 %,1.06,66.98 Kohms,0.14,30277,0
17-07-2025 11:33:31,1.0,2.09,2.01,3.05,0.39,240 ppm,0.77,441 ppm,1.42,129 ppm,0.42,93 ppm,0.30,23 ppb,0.001,400ppm,0.00,26.10 °C,1.74,94.73 KPa,2.67,40.72 %,1.32,12946.86 Kohms,27.19,38.20 ppb,0.125,28.33 %,0.92,25.64 °C,2.12,1.91,0.18,0.47,0.19,24.35 °C,1.69,94.71 KPa,2.67,32.33 %,1.06,66.93 Kohms,0.14,30286,0
17-07-2025 11:33:36,1.0,1.78,2.01,3.08,0.39,240 ppm,0.77,441 ppm,1.42,129 ppm,0.42,93 ppm,0.30,13 ppb,0.000,400ppm,0.00,26.10 °C,1.74,94.73 KPa,2.67,40.72 %,1.32,12946.86 Kohms,27.19,38.20 ppb,0.125,28.32 %,0.92,25.65 °C,2.12,1.46,0.18,0.46,0.18,24.34 °C,1.69,94.71 KPa,2.67,32.34 %,1.06,67.04 Kohms,0.14,30277,0
17-07-2025 11:33:41,1.0,2.1,1.99,3.04,0.39,239 ppm,0.77,441 ppm,1.42,129 ppm,0.42,93 ppm,0.30,16 ppb,0.000,400ppm,0.00,26.10 °C,1.74,94.73 KPa,2.67,40.71 %,1.32,12946.86 Kohms,27.19,38.20 ppb,0.125,28.34 %,0.92,25.64 °C,2.12,1.19,0.18,0.46,0.18,24.35 °C,1.69,94.71 KPa,2.67,32.37 %,1.06,66.98 Kohms,0.14,30274,0
17-07-2025 11:33:47,1.0,1.8,2.0,3.08,0.39,240 ppm,0.77,441 ppm,1.42,129 ppm,0.42,92 ppm,0.30,18 ppb,0.000,400ppm,0.00,26.10 °C,1.74,94.73 KPa,2.67,40.70 %,1.32,12946.86 Kohms,27.19,38.20 ppb,0.125,28.32 %,0.92,25.65 °C,2.12,1.25,0.18,0.46,0.18,24.35 °C,1.69,94.71 KPa,2.67,32.38 %,1.06,66.98 Kohms,0.14,30276,0
17-07-2025 11:33:52,1.0,2.06,2.02,3.08,0.37,239 ppm,0.77,442 ppm,1.43,129 ppm,0.42,94 ppm,0.30,20 ppb,0.001,400ppm,0.00,26.11 °C,1.74,94.73 KPa,2.67,40.72 %,1.32,12946.86 Kohms,27.19,38.20 ppb,0.125,28.33 %,0.92,25.65 °C,2.12,1.67,0.18,0.46,0.18,24.34 °C,1.69,94.71 KPa,2.67,32.41 %,1.06,66.88 Kohms,0.14,30279,0
17-07-2025 11:33:57,1.0,1.82,1.99,3.05,0.37,240 ppm,0.77,441 ppm,1.42,129 ppm,0.42,93 ppm,0.30,22 ppb,0.001,400ppm,0.00,26.10 °C,1.74,94.73 KPa,2.67,40.71 %,1.32,12946.86 Kohms,27.19,38.20 ppb,0.125,28.31 %,0.92,25.64 °C,2.12,1.93,0.19,0.46,0.17,24.34 °C,1.69,94.71 KPa,2.67,32.42 %,1.06,66.88 Kohms,0.14,30272,0
17-07-2025 11:34:02,1.0,2.08,2.0,3.05,0.39,240 ppm,0.77,441 ppm,1.42,129 ppm,0.42,94 ppm,0.30,22 ppb,0.001,400ppm,0.00,26.10 °C,1.74,94.73 KPa,2.67,40.72 %,1.32,12946.86 Kohms,27.19,38.20 ppb,0.125,28.33 %,0.92,25.64 °C,2.12,1.84,0.18,0.47,0.19,24.34 °C,1.69,94.71 KPa,2.67,32.45 %,1.06,66.82 Kohms,0.14,30277,0
17-07-2025 11:34:07,1.0,1.79,2.02,3.06,0.36,240 ppm,0.77,441 ppm,1.42,129 ppm,0.42,94 ppm,0.30,17 ppb,0.000,400ppm,0.00,26.11 °C,1.74,94.73 KPa,2.67,40.71 %,1.32,12946.86 Kohms,27.19,38.20 ppb,0.125,28.33 %,0.92,25.65 °C,2.12,1.35,0.18,0.47,0.19,24.35 °C,1.69,94.71 KPa,2.67,32.44 %,1.06,66.72 Kohms,0.14,30277,0
17-07-2025 11:34:12,1.0,2.1,2.0,3.06,0.35,239 ppm,0.77,442 ppm,1.43,129 ppm,0.42,93 ppm,0.30,23 ppb,0.001,400ppm,0.00,26.10 °C,1.74,94.73 KPa,2.67,40.72 %,1.32,12946.86 Kohms,27.19,38.20 ppb,0.125,28.33 %,0.92,25.65 °C,2.12,1.16,0.18,0.47,0.19,24.35 °C,1.69,94.71 KPa,2.67,32.46 %,1.06,66.93 Kohms,0.14,30284,0
17-07-2025 11:34:17,1.0,1.77,2.02,3.09,0.39,240 ppm,0.77,442 ppm,1.43,129 ppm,0.42,93 ppm,0.30,20 ppb,0.001,400ppm,0.00,26.11 °C,1.74,94.73 KPa,2.67,40.71 %,1.32,12946.86 Kohms,27.19,38.20 ppb,0.125,28.33 %,0.92,25.66 °C,2.12,1.65,0.18,0.46,0.18,24.34 °C,1.69,94.71 KPa,2.67,32.47 %,1.06,66.98 Kohms,0.14,30297,0
17-07-2025 11:34:22,1.0,2.11,2.0,3.06,0.36,239 ppm,0.77,441 ppm,1.42,129 ppm,0.42,94 ppm,0.30,23 ppb,0.001,400ppm,0.00,26.11 °C,1.74,94.73 KPa,2.67,40.71 %,1.32,12946.86 Kohms,27.19,38.20 ppb,0.125,28.33 %,0.92,25.62 °C,2.12,1.97,0.18,0.46,0.18,24.35 °C,1.69,94.71 KPa,2.67,32.48 %,1.06,66.77 Kohms,0.14,30278,0
17-07-2025 11:34:27,1.0,1.8,2.02,3.09,0.39,239 ppm,0.77,441 ppm,1.42,129 ppm,0.42,93 ppm,0.30,20 ppb,0.001,400ppm,0.00,26.11 °C,1.74,94.73 KPa,2.67,40.72 %,1.32,12946.86 Kohms,27.19,38.20 ppb,0.125,28.33 %,0.92,25.64 °C,2.12,1.54,0.18,0.46,0.18,24.34 °C,1.69,94.71 KPa,2.67,32.47 %,1.06,66.88 Kohms,0.14,30263,0
17-07-2025 11:34:32,1.0,2.1,2.03,3.07,0.36,240 ppm,0.77,441 ppm,1.42,129 ppm,0.42,93 ppm,0.30,18 ppb,0.000,400ppm,0.00,26.10 °C,1.74,94.73 KPa,2.67,40.71 %,1.32,12946.86 Kohms,27.19,38.40 ppb,0.125,28.33 %,0.92,25.64 °C,2.12,1.19,0.18,0.46,0.18,24.34 °C,1.69,94.71 KPa,2.67,32.45 %,1.06,67.04 Kohms,0.14,30278,0
17-07-2025 11:34:37,1.0,1.79,2.0,3.07,0.36,239 ppm,0.77,441 ppm,1.42,129 ppm,0.42,93 ppm,0.30,18 ppb,0.000,400ppm,0.00,26.11 °C,1.74,94.73 KPa,2.67,40.71 %,1.32,12946.86 Kohms,27.19,38.40 ppb,0.125,28.33 %,0.92,25.65 °C,2.12,1.32,0.19,0.47,0.19,24.35 °C,1.69,94.71 KPa,2.67,32.43 %,1.06,66.98 Kohms,0.14,30278,0
17-07-2025 11:34:42,1.0,2.08,2.01,3.07,0.39,239 ppm,0.77,442 ppm,1.43,129 ppm,0.42,93 ppm,0.30,23 ppb,0.001,400ppm,0.00,26.11 °C,1.74,94.73 KPa,2.67,40.72 %,1.32,12946.86 Kohms,27.19,38.60 ppb,0.125,28.32 %,0.92,25.62 °C,2.12,1.81,0.18,0.46,0.18,24.35 °C,1.69,94.71 KPa,2.67,32.39 %,1.06,67.04 Kohms,0.14,30274,0
17-07-2025 11:34:47,1.0,1.77,2.03,3.1,0.39,240 ppm,0.77,441 ppm,1.42,129 ppm,0.42,93 ppm,0.30,25 ppb,0.001,400ppm,0.00,26.10 °C,1.74,94.73 KPa,2.67,40.72 %,1.32,12946.86 Kohms,27.19,38.40 ppb,0.125,28.33 %,0.92,25.64 °C,2.12,1.22,0.18,0.47,0.18,24.37 °C,1.69,94.71 KPa,2.67,32.49 %,1.06,66.98 Kohms,0.14,30252,0
17-07-2025 11:34:52,1.0,2.1,2.01,3.06,0.39,240 ppm,0.77,442 ppm,1.43,129 ppm,0.42,93 ppm,0.30,17 ppb,0.000,400ppm,0.00,26.11 °C,1.74,94.73 KPa,2.67,40.71 %,1.32,12946.86 Kohms,27.19,38.60 ppb,0.125,28.32 %,0.92,25.66 °C,2.12,1.31,0.18,0.46,0.18,24.36 °C,1.69,94.71 KPa,2.67,32.47 %,1.06,66.98 Kohms,0.14,30256,0
17-07-2025 11:34:57,1.0,1.84,2.03,3.07,0.36,239 ppm,0.77,441 ppm,1.42,129 ppm,0.42,93 ppm,0.30,23 ppb,0.001,400ppm,0.00,26.11 °C,1.74,94.73 KPa,2.67,40.72 %,1.32,12946.86 Kohms,27.19,38.40 ppb,0.125,28.33 %,0.92,25.64 °C,2.12,1.86,0.18,0.47,0.18,24.37 °C,1.69,94.72 KPa,2.67,32.46 %,1.06,66.88 Kohms,0.14,30255,0
17-07-2025 11:35:02,1.0,2.07,2.0,3.07,0.36,240 ppm,0.77,441 ppm,1.42,129 ppm,0.42,93 ppm,0.30,23 ppb,0.001,400ppm,0.00,26.11 °C,1.74,94.73 KPa,2.67,40.72 %,1.32,12946.86 Kohms,27.19,38.40 ppb,0.125,28.34 %,0.92,25.65 °C,2.12,1.88,0.18,0.47,0.18,24.37 °C,1.69,94.71 KPa,2.67,32.47 %,1.06,66.93 Kohms,0.14,30242,0
17-07-2025 11:35:07,1.0,1.82,2.01,3.1,0.4,239 ppm,0.77,441 ppm,1.42,129 ppm,0.42,94 ppm,0.30,21 ppb,0.001,400ppm,0.00,26.11 °C,1.74,94.73 KPa,2.67,40.72 %,1.32,12946.86 Kohms,27.19,38.60 ppb,0.125,28.33 %,0.92,25.65 °C,2.12,1.29,0.19,0.46,0.18,24.37 °C,1.69,94.71 KPa,2.67,32.48 %,1.06,66.98 Kohms,0.14,30245,0
17-07-2025 11:35:12,1.0,2.11,2.01,3.08,0.39,240 ppm,0.77,441 ppm,1.42,129 ppm,0.42,93 ppm,0.30,18 ppb,0.000,400ppm,0.00,26.11 °C,1.74,94.73 KPa,2.67,40.72 %,1.32,12946.86 Kohms,27.19,38.60 ppb,0.125,28.33 %,0.92,25.64 °C,2.12,1.25,0.18,0.47,0.19,24.37 °C,1.69,94.71 KPa,2.67,32.50 %,1.06,66.98 Kohms,0.14,30252,0
17-07-2025 11:35:17,1.0,1.77,2.02,3.1,0.36,240 ppm,0.77,442 ppm,1.43,129 ppm,0.42,93 ppm,0.30,20 ppb,0.001,400ppm,0.00,26.11 °C,1.74,94.73 KPa,2.67,40.71 %,1.32,12946.86 Kohms,27.19,38.40 ppb,0.125,28.32 %,0.92,25.65 °C,2.12,1.87,0.19,0.46,0.18,24.37 °C,1.69,94.71 KPa,2.67,32.50 %,1.06,66.88 Kohms,0.14,30254,0
17-07-2025 11:35:22,1.0,2.08,2.01,3.07,0.39,239 ppm,0.77,441 ppm,1.42,129 ppm,0.42,93 ppm,0.30,26 ppb,0.001,404ppm,0.00,26.11 °C,1.74,94.73 KPa,2.67,40.70 %,1.32,12946.86 Kohms,27.19,38.40 ppb,0.125,28.33 %,0.92,25.64 °C,2.12,1.84,0.18,0.46,0.18,24.37 °C,1.69,94.71 KPa,2.67,32.50 %,1.06,66.93 Kohms,0.14,30254,0
17-07-2025 11:35:27,1.0,1.78,2.01,3.08,0.38,240 ppm,0.77,441 ppm,1.42,129 ppm,0.42,94 ppm,0.30,22 ppb,0.001,400ppm,0.00,26.11 °C,1.74,94.73 KPa,2.67,40.71 %,1.32,12946.86 Kohms,27.19,38.40 ppb,0.125,28.33 %,0.92,25.65 °C,2.12,1.36,0.19,0.47,0.18,24.37 °C,1.69,94.71 KPa,2.67,32.46 %,1.06,66.98 Kohms,0.14,30247,0
17-07-2025 11:35:32,1.0,2.07,2.02,3.08,0.37,240 ppm,0.77,441 ppm,1.42,129 ppm,0.42,94 ppm,0.30,20 ppb,0.001,402ppm,0.00,26.11 °C,1.74,94.73 KPa,2.67,40.72 %,1.32,12946.86 Kohms,27.19,38.40 ppb,0.125,28.33 %,0.92,25.64 °C,2.12,1.16,0.18,0.47,0.19,24.37 °C,1.69,94.71 KPa,2.67,32.45 %,1.06,66.82 Kohms,0.14,30237,0
17-07-2025 11:35:37,1.0,1.88,2.01,3.09,0.39,240 ppm,0.77,441 ppm,1.42,129 ppm,0.42,93 ppm,0.30,22 ppb,0.001,401ppm,0.00,26.11 °C,1.74,94.73 KPa,2.67,40.72 %,1.32,12946.86 Kohms,27.19,38.60 ppb,0.125,28.33 %,0.92,25.64 °C,2.12,1.51,0.18,0.46,0.18,24.37 °C,1.69,94.71 KPa,2.67,32.39 %,1.06,67.09 Kohms,0.14,30234,0
17-07-2025 11:35:42,1.0,1.87,2.04,3.12,0.36,239 ppm,0.77,441 ppm,1.42,129 ppm,0.42,93 ppm,0.30,22 ppb,0.001,400ppm,0.00,26.12 °C,1.74,94.73 KPa,2.67,40.72 %,1.32,12946.86 Kohms,27.19,38.60 ppb,0.125,28.32 %,0.92,25.66 °C,2.12,1.94,0.18,0.46,0.18,24.38 °C,1.69,94.71 KPa,2.67,32.37 %,1.06,67.20 Kohms,0.14,30238,0
17-07-2025 11:35:47,1.0,2.09,2.03,3.12,0.37,239 ppm,0.77,441 ppm,1.42,128 ppm,0.41,93 ppm,0.30,22 ppb,0.001,408ppm,0.00,26.11 °C,1.74,94.73 KPa,2.67,40.72 %,1.32,12946.86 Kohms,27.19,38.80 ppb,0.125,28.31 %,0.92,25.66 °C,2.12,1.73,0.18,0.46,0.18,24.37 °C,1.69,94.71 KPa,2.67,32.36 %,1.06,67.15 Kohms,0.14,30241,0
17-07-2025 11:35:52,1.0,1.77,2.03,3.1,0.39,240 ppm,0.77,441 ppm,1.42,129 ppm,0.42,94 ppm,0.30,21 ppb,0.001,400ppm,0.00,26.12 °C,1.74,94.73 KPa,2.67,40.70 %,1.32,12946.86 Kohms,27.19,38.80 ppb,0.125,28.31 %,0.92,25.65 °C,2.12,1.25,0.18,0.46,0.18,24.37 °C,1.69,94.71 KPa,2.67,32.36 %,1.06,67.25 Kohms,0.14,30240,0
17-07-2025 11:35:57,1.0,2.11,2.01,3.1,0.36,239 ppm,0.77,441 ppm,1.42,129 ppm,0.42,94 ppm,0.30,23 ppb,0.001,400ppm,0.00,26.12 °C,1.74,94.73 KPa,2.67,40.70 %,1.32,12946.86 Kohms,27.19,38.80 ppb,0.125,28.32 %,0.92,25.64 °C,2.12,1.23,0.19,0.46,0.18,24.37 °C,1.69,94.71 KPa,2.67,32.35 %,1.06,67.15 Kohms,0.14,30237,0
17-07-2025 11:36:02,1.0,1.8,2.04,3.11,0.38,239 ppm,0.77,441 ppm,1.42,129 ppm,0.42,94 ppm,0.30,17 ppb,0.000,403ppm,0.00,26.11 °C,1.74,94.73 KPa,2.67,40.70 %,1.32,12946.86 Kohms,27.19,38.80 ppb,0.125,28.31 %,0.92,25.65 °C,2.12,1.75,0.18,0.46,0.18,24.37 °C,1.69,94.71 KPa,2.67,32.36 %,1.06,67.15 Kohms,0.14,30232,0
17-07-2025 11:36:07,1.0,2.08,2.03,3.11,0.36,240 ppm,0.77,441 ppm,1.42,129 ppm,0.42,94 ppm,0.30,19 ppb,0.001,400ppm,0.00,26.11 °C,1.74,94.73 KPa,2.67,40.69 %,1.32,12946.86 Kohms,27.19,38.80 ppb,0.125,28.31 %,0.92,25.66 °C,2.12,1.95,0.18,0.47,0.19,24.37 °C,1.69,94.71 KPa,2.67,32.37 %,1.06,67.04 Kohms,0.14,30244,0
17-07-2025 11:36:12,1.0,1.79,2.04,3.14,0.39,239 ppm,0.77,441 ppm,1.42,129 ppm,0.42,94 ppm,0.30,25 ppb,0.001,409ppm,0.00,26.12 °C,1.74,94.73 KPa,2.67,40.71 %,1.32,12946.86 Kohms,27.19,38.80 ppb,0.125,28.30 %,0.92,25.64 °C,2.12,1.47,0.18,0.46,0.18,24.37 °C,1.69,94.71 KPa,2.67,32.39 %,1.06,67.04 Kohms,0.14,30245,0
17-07-2025 11:36:17,1.0,2.05,2.02,3.11,0.36,240 ppm,0.77,441 ppm,1.42,129 ppm,0.42,94 ppm,0.30,17 ppb,0.000,400ppm,0.00,26.11 °C,1.74,94.73 KPa,2.67,40.71 %,1.32,12946.86 Kohms,27.19,38.60 ppb,0.125,28.31 %,0.92,25.65 °C,2.12,1.15,0.18,0.47,0.19,24.37 °C,1.69,94.71 KPa,2.67,32.40 %,1.06,66.98 Kohms,0.14,30229,0
